event_id,avg_speed,avg_hr,heart_rate_stop,cadence_stop
301,11.53964017,141.4507175,149,93
682,11.54548503,144.9135063,158,85
682,11.54548503,144.9135063,147,86
682,11.54548503,144.9135063,150,82
682,11.54548503,144.9135063,147,86
504,11.55778199,137.494998,134,83
504,11.55778199,137.494998,142,83
576,11.56513179,147.4588071,177,87
576,11.56513179,147.4588071,164,83
576,11.56513179,147.4588071,153,83
576,11.56513179,147.4588071,161,83
576,11.56513179,147.4588071,139,83
576,11.56513179,147.4588071,157,83
576,11.56513179,147.4588071,150,83
576,11.56513179,147.4588071,153,82
576,11.56513179,147.4588071,141,82
576,11.56513179,147.4588071,142,82
576,11.56513179,147.4588071,132,83
576,11.56513179,147.4588071,141,84
576,11.56513179,147.4588071,147,84
576,11.56513179,147.4588071,145,83
576,11.56513179,147.4588071,136,83
576,11.56513179,147.4588071,149,83
576,11.56513179,147.4588071,142,83
576,11.56513179,147.4588071,143,83
576,11.56513179,147.4588071,139,83
381,11.5817968,133.1346633,143,80
381,11.5817968,133.1346633,137,82
381,11.5817968,133.1346633,137,80
381,11.5817968,133.1346633,143,81
381,11.5817968,133.1346633,134,0
381,11.5817968,133.1346633,149,80
381,11.5817968,133.1346633,131,80
381,11.5817968,133.1346633,132,80
381,11.5817968,133.1346633,122,82
381,11.5817968,133.1346633,131,79
381,11.5817968,133.1346633,126,82
381,11.5817968,133.1346633,124,79
381,11.5817968,133.1346633,158,81
381,11.5817968,133.1346633,154,83
381,11.5817968,133.1346633,149,83
580,11.58190856,140.3149171,175,86
580,11.58190856,140.3149171,169,83
580,11.58190856,140.3149171,183,84
580,11.58190856,140.3149171,164,83
580,11.58190856,140.3149171,141,82
580,11.58190856,140.3149171,131,85
580,11.58190856,140.3149171,139,81
580,11.58190856,140.3149171,133,82
580,11.58190856,140.3149171,137,83
580,11.58190856,140.3149171,133,84
580,11.58190856,140.3149171,136,83
580,11.58190856,140.3149171,139,81
575,11.58307688,154.5339196,163,82
575,11.58307688,154.5339196,161,82
575,11.58307688,154.5339196,165,81
575,11.58307688,154.5339196,149,84
575,11.58307688,154.5339196,146,84
575,11.58307688,154.5339196,155,84
575,11.58307688,154.5339196,150,83
575,11.58307688,154.5339196,163,83
658,11.58462727,140.3690023,138,83
658,11.58462727,140.3690023,132,84
658,11.58462727,140.3690023,153,83
672,11.58851653,142.270775,133,82
672,11.58851653,142.270775,132,83
672,11.58851653,142.270775,137,83
672,11.58851653,142.270775,156,82
672,11.58851653,142.270775,143,84
554,11.59079733,134.6983169,164,80
554,11.59079733,134.6983169,162,80
554,11.59079733,134.6983169,131,80
554,11.59079733,134.6983169,138,83
554,11.59079733,134.6983169,120,83
554,11.59079733,134.6983169,162,83
746,11.59539897,147.9982818,137,81
590,11.60578486,152.2497663,164,82
590,11.60578486,152.2497663,152,83
590,11.60578486,152.2497663,151,82
590,11.60578486,152.2497663,151,83
590,11.60578486,152.2497663,142,82
590,11.60578486,152.2497663,153,82
590,11.60578486,152.2497663,156,83
590,11.60578486,152.2497663,151,83
590,11.60578486,152.2497663,158,83
590,11.60578486,152.2497663,146,83
590,11.60578486,152.2497663,156,83
590,11.60578486,152.2497663,152,83
590,11.60578486,152.2497663,163,84
596,11.60783605,147.7573681,162,81
596,11.60783605,147.7573681,145,81
596,11.60783605,147.7573681,163,82
480,11.60891923,147.7496439,178,88
480,11.60891923,147.7496439,172,87
480,11.60891923,147.7496439,166,86
480,11.60891923,147.7496439,150,85
480,11.60891923,147.7496439,153,85
480,11.60891923,147.7496439,136,86
480,11.60891923,147.7496439,147,84
480,11.60891923,147.7496439,139,82
480,11.60891923,147.7496439,117,88
480,11.60891923,147.7496439,141,82
480,11.60891923,147.7496439,164,82
480,11.60891923,147.7496439,153,85
480,11.60891923,147.7496439,152,85
480,11.60891923,147.7496439,163,85
480,11.60891923,147.7496439,156,82
480,11.60891923,147.7496439,163,83
480,11.60891923,147.7496439,127,83
480,11.60891923,147.7496439,128,83
480,11.60891923,147.7496439,119,84
457,11.62555442,137.3216208,170,84
457,11.62555442,137.3216208,163,83
457,11.62555442,137.3216208,119,84
457,11.62555442,137.3216208,140,84
694,11.63201914,141.2464205,169,84
694,11.63201914,141.2464205,139,82
694,11.63201914,141.2464205,132,85
694,11.63201914,141.2464205,139,84
522,11.63644116,141.2027266,153,83
522,11.63644116,141.2027266,141,84
723,11.64771456,145.0860821,160,83
723,11.64771456,145.0860821,156,83
723,11.64771456,145.0860821,142,80
701,11.64809701,139.4565842,132,86
701,11.64809701,139.4565842,142,85
701,11.64809701,139.4565842,137,84
701,11.64809701,139.4565842,142,83
701,11.64809701,139.4565842,140,86
701,11.64809701,139.4565842,128,84
701,11.64809701,139.4565842,153,84
572,11.65189091,139.7391823,169,84
572,11.65189091,139.7391823,162,82
572,11.65189091,139.7391823,161,84
572,11.65189091,139.7391823,141,83
572,11.65189091,139.7391823,148,84
572,11.65189091,139.7391823,150,82
572,11.65189091,139.7391823,142,83
572,11.65189091,139.7391823,142,82
572,11.65189091,139.7391823,117,60
572,11.65189091,139.7391823,149,81
572,11.65189091,139.7391823,149,83
572,11.65189091,139.7391823,143,85
572,11.65189091,139.7391823,138,85
572,11.65189091,139.7391823,142,84
572,11.65189091,139.7391823,135,84
572,11.65189091,139.7391823,130,83
572,11.65189091,139.7391823,128,85
572,11.65189091,139.7391823,147,84
572,11.65189091,139.7391823,138,83
572,11.65189091,139.7391823,144,83
572,11.65189091,139.7391823,135,83
572,11.65189091,139.7391823,131,83
572,11.65189091,139.7391823,128,82
572,11.65189091,139.7391823,131,82
250,11.653187,175.8231047,182,85
250,11.653187,175.8231047,170,47
250,11.653187,175.8231047,180,46
586,11.65649789,136.4125619,159,83
586,11.65649789,136.4125619,172,84
586,11.65649789,136.4125619,155,82
586,11.65649789,136.4125619,126,83
586,11.65649789,136.4125619,134,84
586,11.65649789,136.4125619,135,83
586,11.65649789,136.4125619,133,79
586,11.65649789,136.4125619,127,85
586,11.65649789,136.4125619,128,84
586,11.65649789,136.4125619,135,82
586,11.65649789,136.4125619,134,83
586,11.65649789,136.4125619,137,83
586,11.65649789,136.4125619,133,84
586,11.65649789,136.4125619,130,83
586,11.65649789,136.4125619,131,83
586,11.65649789,136.4125619,149,86
614,11.66404127,136.1401548,130,83
614,11.66404127,136.1401548,135,83
614,11.66404127,136.1401548,132,83
614,11.66404127,136.1401548,139,84
614,11.66404127,136.1401548,140,85
614,11.66404127,136.1401548,156,85
636,11.6657568,137.8762353,140,83
636,11.6657568,137.8762353,121,83
636,11.6657568,137.8762353,140,84
374,11.67059848,124.0124429,135,83
374,11.67059848,124.0124429,151,81
374,11.67059848,124.0124429,137,82
374,11.67059848,124.0124429,117,80
374,11.67059848,124.0124429,121,79
374,11.67059848,124.0124429,115,82
374,11.67059848,124.0124429,120,81
374,11.67059848,124.0124429,132,81
374,11.67059848,124.0124429,162,48
585,11.67174989,138.4226295,171,86
585,11.67174989,138.4226295,170,85
585,11.67174989,138.4226295,148,83
585,11.67174989,138.4226295,132,87
585,11.67174989,138.4226295,134,84
585,11.67174989,138.4226295,122,83
585,11.67174989,138.4226295,128,83
585,11.67174989,138.4226295,114,85
585,11.67174989,138.4226295,133,84
585,11.67174989,138.4226295,138,83
585,11.67174989,138.4226295,133,83
585,11.67174989,138.4226295,131,87
585,11.67174989,138.4226295,135,83
585,11.67174989,138.4226295,140,83
585,11.67174989,138.4226295,128,87
585,11.67174989,138.4226295,136,85
585,11.67174989,138.4226295,131,86
585,11.67174989,138.4226295,136,83
585,11.67174989,138.4226295,139,83
585,11.67174989,138.4226295,137,84
585,11.67174989,138.4226295,132,85
585,11.67174989,138.4226295,135,83
585,11.67174989,138.4226295,138,87
585,11.67174989,138.4226295,140,84
585,11.67174989,138.4226295,136,85
585,11.67174989,138.4226295,150,84
585,11.67174989,138.4226295,137,84
585,11.67174989,138.4226295,142,85
585,11.67174989,138.4226295,142,85
585,11.67174989,138.4226295,145,84
585,11.67174989,138.4226295,145,84
585,11.67174989,138.4226295,145,84
461,11.67475304,141.7818182,155,83
461,11.67475304,141.7818182,130,81
461,11.67475304,141.7818182,129,80
540,11.67673654,140.7291855,172,89
540,11.67673654,140.7291855,127,86
540,11.67673654,140.7291855,131,85
520,11.6771367,137.3152031,129,84
829,11.68778841,138.7577065,165,83
829,11.68778841,138.7577065,165,83
829,11.68778841,138.7577065,136,85
829,11.68778841,138.7577065,130,83
90,11.6968875,151.6328125,155,79
90,11.6968875,151.6328125,160,80
90,11.6968875,151.6328125,147,81
90,11.6968875,151.6328125,169,83
739,11.69695599,142.4615034,136,85
477,11.69710101,142.5822864,138,83
477,11.69710101,142.5822864,151,83
477,11.69710101,142.5822864,139,84
242,11.70505222,155.4660422,166,83
242,11.70505222,155.4660422,167,82
242,11.70505222,155.4660422,151,81
242,11.70505222,155.4660422,155,84
242,11.70505222,155.4660422,161,87
647,11.70552419,137.2684373,131,81
647,11.70552419,137.2684373,135,83
647,11.70552419,137.2684373,150,84
647,11.70552419,137.2684373,148,85
647,11.70552419,137.2684373,138,84
647,11.70552419,137.2684373,136,86
647,11.70552419,137.2684373,149,83
708,11.70572557,138.7173469,170,87
708,11.70572557,138.7173469,143,83
708,11.70572557,138.7173469,138,86
708,11.70572557,138.7173469,136,85
708,11.70572557,138.7173469,143,84
708,11.70572557,138.7173469,144,86
494,11.70923903,135.9601617,129,85
641,11.71085955,134.0667441,125,83
641,11.71085955,134.0667441,127,83
641,11.71085955,134.0667441,135,85
641,11.71085955,134.0667441,134,84
641,11.71085955,134.0667441,138,83
641,11.71085955,134.0667441,145,83
641,11.71085955,134.0667441,148,85
717,11.71266025,142.2307025,141,83
717,11.71266025,142.2307025,134,83
717,11.71266025,142.2307025,135,83
717,11.71266025,142.2307025,152,84
325,11.72351957,145.1473936,140,86
325,11.72351957,145.1473936,150,86
325,11.72351957,145.1473936,159,86
773,11.729196,147.7922581,136,83
773,11.729196,147.7922581,147,84
537,11.7396649,137.7089479,131,83
447,11.74058116,132.3478555,170,82
447,11.74058116,132.3478555,128,83
447,11.74058116,132.3478555,126,83
425,11.74841523,126.7937086,139,81
425,11.74841523,126.7937086,140,82
425,11.74841523,126.7937086,128,82
425,11.74841523,126.7937086,128,83
425,11.74841523,126.7937086,125,82
213,11.75777256,147.4979339,165,84
213,11.75777256,147.4979339,167,83
213,11.75777256,147.4979339,141,83
213,11.75777256,147.4979339,135,81
213,11.75777256,147.4979339,114,101
213,11.75777256,147.4979339,106,103
213,11.75777256,147.4979339,133,109
213,11.75777256,147.4979339,172,103
213,11.75777256,147.4979339,170,106
213,11.75777256,147.4979339,154,108
213,11.75777256,147.4979339,166,83
213,11.75777256,147.4979339,156,82
213,11.75777256,147.4979339,150,81
213,11.75777256,147.4979339,161,83
343,11.7593512,136.7149497,160,82
343,11.7593512,136.7149497,132,80
343,11.7593512,136.7149497,132,82
343,11.7593512,136.7149497,139,83
343,11.7593512,136.7149497,134,81
343,11.7593512,136.7149497,143,81
506,11.76096629,147.2384519,169,81
506,11.76096629,147.2384519,164,82
506,11.76096629,147.2384519,133,83
506,11.76096629,147.2384519,132,82
506,11.76096629,147.2384519,132,83
506,11.76096629,147.2384519,135,83
506,11.76096629,147.2384519,165,89
479,11.76294196,135.2358467,140,84
479,11.76294196,135.2358467,130,84
657,11.7695663,148.8694648,170,87
657,11.7695663,148.8694648,137,84
657,11.7695663,148.8694648,143,84
657,11.7695663,148.8694648,141,84
657,11.7695663,148.8694648,156,85
657,11.7695663,148.8694648,147,86
657,11.7695663,148.8694648,138,88
657,11.7695663,148.8694648,149,84
657,11.7695663,148.8694648,148,84
657,11.7695663,148.8694648,141,89
657,11.7695663,148.8694648,142,87
657,11.7695663,148.8694648,149,85
657,11.7695663,148.8694648,146,83
657,11.7695663,148.8694648,151,84
657,11.7695663,148.8694648,147,86
657,11.7695663,148.8694648,156,85
657,11.7695663,148.8694648,162,84
657,11.7695663,148.8694648,170,83
578,11.7712854,146.1303754,147,83
578,11.7712854,146.1303754,138,87
578,11.7712854,146.1303754,139,83
578,11.7712854,146.1303754,154,88
652,11.77471978,149.296372,161,83
652,11.77471978,149.296372,147,84
652,11.77471978,149.296372,149,83
652,11.77471978,149.296372,145,85
652,11.77471978,149.296372,148,83
652,11.77471978,149.296372,148,84
652,11.77471978,149.296372,161,85
557,11.77501777,133.4164692,160,83
557,11.77501777,133.4164692,123,82
557,11.77501777,133.4164692,158,82
557,11.77501777,133.4164692,123,83
557,11.77501777,133.4164692,124,82
557,11.77501777,133.4164692,130,83
557,11.77501777,133.4164692,129,86
557,11.77501777,133.4164692,137,83
557,11.77501777,133.4164692,130,83
557,11.77501777,133.4164692,133,84
785,11.77943535,145.611138,178,92
785,11.77943535,145.611138,138,81
785,11.77943535,145.611138,144,81
785,11.77943535,145.611138,134,87
530,11.77965333,142.1497076,149,82
530,11.77965333,142.1497076,129,83
530,11.77965333,142.1497076,134,83
530,11.77965333,142.1497076,147,84
273,11.78018117,142.8680053,166,84
273,11.78018117,142.8680053,130,83
273,11.78018117,142.8680053,144,83
273,11.78018117,142.8680053,142,85
678,11.78029613,139.8629168,165,84
678,11.78029613,139.8629168,134,83
678,11.78029613,139.8629168,132,86
678,11.78029613,139.8629168,142,84
678,11.78029613,139.8629168,134,84
678,11.78029613,139.8629168,134,85
678,11.78029613,139.8629168,140,84
300,11.78774508,146.0566887,140,83
300,11.78774508,146.0566887,138,86
300,11.78774508,146.0566887,152,85
792,11.78911978,144.8352043,141,83
792,11.78911978,144.8352043,127,85
792,11.78911978,144.8352043,150,83
25,11.79161629,136.8131289,136,84
25,11.79161629,136.8131289,137,81
25,11.79161629,136.8131289,142,82
25,11.79161629,136.8131289,141,81
25,11.79161629,136.8131289,142,80
798,11.8005888,137.8733333,142,83
690,11.80258488,140.9237231,161,81
690,11.80258488,140.9237231,135,82
690,11.80258488,140.9237231,129,83
690,11.80258488,140.9237231,145,82
690,11.80258488,140.9237231,146,83
690,11.80258488,140.9237231,144,83
690,11.80258488,140.9237231,148,83
830,11.80350145,145.3846463,166,84
830,11.80350145,145.3846463,139,83
830,11.80350145,145.3846463,143,83
735,11.80352408,150.1109906,166,83
735,11.80352408,150.1109906,164,83
735,11.80352408,150.1109906,163,84
735,11.80352408,150.1109906,154,85
821,11.80433966,138.7921609,162,82
821,11.80433966,138.7921609,154,82
821,11.80433966,138.7921609,140,83
821,11.80433966,138.7921609,143,85
821,11.80433966,138.7921609,139,84
821,11.80433966,138.7921609,144,91
821,11.80433966,138.7921609,112,85
821,11.80433966,138.7921609,138,84
821,11.80433966,138.7921609,136,82
821,11.80433966,138.7921609,133,84
821,11.80433966,138.7921609,142,83
793,11.80650494,143.5754829,166,85
793,11.80650494,143.5754829,136,82
793,11.80650494,143.5754829,138,82
793,11.80650494,143.5754829,154,83
793,11.80650494,143.5754829,160,85
467,11.80783495,144.3100102,168,83
467,11.80783495,144.3100102,140,82
456,11.80942215,145.5489596,133,85
456,11.80942215,145.5489596,149,84
456,11.80942215,145.5489596,154,87
724,11.81352018,145.2443268,135,83
536,11.81709139,141.4592629,166,84
536,11.81709139,141.4592629,115,83
536,11.81709139,141.4592629,111,85
764,11.82033961,145.877836,147,84
764,11.82033961,145.877836,153,85
19,11.82261848,147.1717105,158,83
19,11.82261848,147.1717105,122,80
19,11.82261848,147.1717105,102,0
19,11.82261848,147.1717105,130,79
19,11.82261848,147.1717105,144,83
612,11.82362162,152.6090555,137,86
612,11.82362162,152.6090555,143,83
612,11.82362162,152.6090555,154,83
612,11.82362162,152.6090555,155,84
612,11.82362162,152.6090555,142,86
612,11.82362162,152.6090555,115,60
612,11.82362162,152.6090555,152,84
612,11.82362162,152.6090555,151,85
612,11.82362162,152.6090555,161,86
612,11.82362162,152.6090555,164,86
612,11.82362162,152.6090555,165,84
612,11.82362162,152.6090555,159,85
612,11.82362162,152.6090555,152,85
612,11.82362162,152.6090555,156,86
612,11.82362162,152.6090555,159,84
612,11.82362162,152.6090555,167,83
612,11.82362162,152.6090555,163,84
612,11.82362162,152.6090555,158,84
612,11.82362162,152.6090555,163,85
416,11.82878073,127.1783701,127,81
416,11.82878073,127.1783701,135,82
416,11.82878073,127.1783701,135,82
819,11.83145677,159.3449409,155,83
525,11.83179622,136.505753,173,84
525,11.83179622,136.505753,136,82
525,11.83179622,136.505753,125,83
767,11.83420813,138.8564488,149,83
767,11.83420813,138.8564488,107,81
767,11.83420813,138.8564488,154,84
767,11.83420813,138.8564488,153,83
767,11.83420813,138.8564488,118,82
767,11.83420813,138.8564488,148,84
571,11.83610958,147.063004,172,84
571,11.83610958,147.063004,168,84
571,11.83610958,147.063004,150,84
571,11.83610958,147.063004,142,82
571,11.83610958,147.063004,137,82
571,11.83610958,147.063004,134,83
571,11.83610958,147.063004,144,83
571,11.83610958,147.063004,143,83
571,11.83610958,147.063004,143,86
571,11.83610958,147.063004,141,82
571,11.83610958,147.063004,148,85
571,11.83610958,147.063004,145,83
571,11.83610958,147.063004,142,83
571,11.83610958,147.063004,153,85
730,11.83667143,141.4448854,160,81
730,11.83667143,141.4448854,148,77
730,11.83667143,141.4448854,139,83
730,11.83667143,141.4448854,140,81
493,11.84704294,145.5803903,162,81
493,11.84704294,145.5803903,154,84
493,11.84704294,145.5803903,144,82
493,11.84704294,145.5803903,136,82
493,11.84704294,145.5803903,145,83
493,11.84704294,145.5803903,146,81
493,11.84704294,145.5803903,123,86
493,11.84704294,145.5803903,164,87
593,11.85406865,139.5662898,145,81
593,11.85406865,139.5662898,136,82
593,11.85406865,139.5662898,147,84
593,11.85406865,139.5662898,140,83
593,11.85406865,139.5662898,147,82
593,11.85406865,139.5662898,139,83
593,11.85406865,139.5662898,150,83
593,11.85406865,139.5662898,138,0
593,11.85406865,139.5662898,130,81
593,11.85406865,139.5662898,160,86
312,11.85785319,136.8146311,138,83
312,11.85785319,136.8146311,133,81
312,11.85785319,136.8146311,132,80
312,11.85785319,136.8146311,142,81
312,11.85785319,136.8146311,148,83
139,11.86575628,144.840143,149,82
139,11.86575628,144.840143,153,83
763,11.87127384,141.7130435,155,86
763,11.87127384,141.7130435,140,84
763,11.87127384,141.7130435,134,82
763,11.87127384,141.7130435,140,82
763,11.87127384,141.7130435,144,82
763,11.87127384,141.7130435,149,84
763,11.87127384,141.7130435,143,86
763,11.87127384,141.7130435,150,84
763,11.87127384,141.7130435,148,85
805,11.87186092,139.9891447,138,82
805,11.87186092,139.9891447,140,83
805,11.87186092,139.9891447,142,83
824,11.87232176,138.0920945,136,82
500,11.87614065,141.2747902,152,83
500,11.87614065,141.2747902,149,83
500,11.87614065,141.2747902,148,88
500,11.87614065,141.2747902,138,87
500,11.87614065,141.2747902,142,83
500,11.87614065,141.2747902,135,85
547,11.88356867,160.2321083,138,83
725,11.88927117,145.6866644,156,85
646,11.89295583,136.4680015,174,98
646,11.89295583,136.4680015,133,83
646,11.89295583,136.4680015,138,84
646,11.89295583,136.4680015,148,85
646,11.89295583,136.4680015,146,84
687,11.90535939,143.0897803,170,82
687,11.90535939,143.0897803,139,82
687,11.90535939,143.0897803,147,85
687,11.90535939,143.0897803,147,83
687,11.90535939,143.0897803,141,86
687,11.90535939,143.0897803,142,84
687,11.90535939,143.0897803,143,86
687,11.90535939,143.0897803,142,85
687,11.90535939,143.0897803,138,84
687,11.90535939,143.0897803,155,85
598,11.91046388,154.2317808,171,86
598,11.91046388,154.2317808,144,81
598,11.91046388,154.2317808,176,81
598,11.91046388,154.2317808,147,82
598,11.91046388,154.2317808,147,81
710,11.91775053,139.8891844,167,83
710,11.91775053,139.8891844,163,81
710,11.91775053,139.8891844,97,59
710,11.91775053,139.8891844,148,83
710,11.91775053,139.8891844,136,83
710,11.91775053,139.8891844,159,84
424,11.91873469,133.2035637,159,80
424,11.91873469,133.2035637,146,83
424,11.91873469,133.2035637,138,81
424,11.91873469,133.2035637,112,81
424,11.91873469,133.2035637,135,82
424,11.91873469,133.2035637,134,82
424,11.91873469,133.2035637,137,82
424,11.91873469,133.2035637,126,82
424,11.91873469,133.2035637,133,80
424,11.91873469,133.2035637,148,81
454,11.92273943,144.9427046,169,82
454,11.92273943,144.9427046,162,82
454,11.92273943,144.9427046,164,82
454,11.92273943,144.9427046,159,82
454,11.92273943,144.9427046,156,80
454,11.92273943,144.9427046,159,82
454,11.92273943,144.9427046,142,82
454,11.92273943,144.9427046,124,82
454,11.92273943,144.9427046,137,82
454,11.92273943,144.9427046,136,82
454,11.92273943,144.9427046,137,82
136,11.92417143,136.8065476,140,81
136,11.92417143,136.8065476,144,83
822,11.9294511,142.1102842,136,84
822,11.9294511,142.1102842,137,82
822,11.9294511,142.1102842,146,82
275,11.93234551,140.5686783,167,83
275,11.93234551,140.5686783,131,81
275,11.93234551,140.5686783,139,79
275,11.93234551,140.5686783,145,84
275,11.93234551,140.5686783,138,83
275,11.93234551,140.5686783,143,83
440,11.93315336,140.0800395,166,83
440,11.93315336,140.0800395,135,81
440,11.93315336,140.0800395,123,82
440,11.93315336,140.0800395,133,81
338,11.93398419,139.7032622,124,82
338,11.93398419,139.7032622,120,81
338,11.93398419,139.7032622,128,82
338,11.93398419,139.7032622,111,83
338,11.93398419,139.7032622,131,82
338,11.93398419,139.7032622,142,82
820,11.93404661,142.6821809,165,83
820,11.93404661,142.6821809,132,83
820,11.93404661,142.6821809,138,83
820,11.93404661,142.6821809,133,83
820,11.93404661,142.6821809,144,85
582,11.93411586,141.53125,180,83
582,11.93411586,141.53125,168,83
582,11.93411586,141.53125,143,83
582,11.93411586,141.53125,133,83
582,11.93411586,141.53125,138,83
582,11.93411586,141.53125,130,83
582,11.93411586,141.53125,136,84
582,11.93411586,141.53125,142,85
582,11.93411586,141.53125,138,84
582,11.93411586,141.53125,145,84
290,11.93482177,154.6904594,174,87
290,11.93482177,154.6904594,164,82
290,11.93482177,154.6904594,167,86
290,11.93482177,154.6904594,158,83
290,11.93482177,154.6904594,159,86
290,11.93482177,154.6904594,155,83
290,11.93482177,154.6904594,158,84
290,11.93482177,154.6904594,146,83
290,11.93482177,154.6904594,134,83
290,11.93482177,154.6904594,158,83
698,11.93931818,146.005604,163,87
698,11.93931818,146.005604,149,86
737,11.9531027,153.8271908,157,87
654,11.95366601,143.2450871,167,84
654,11.95366601,143.2450871,145,84
654,11.95366601,143.2450871,132,83
654,11.95366601,143.2450871,139,86
654,11.95366601,143.2450871,138,84
654,11.95366601,143.2450871,141,84
654,11.95366601,143.2450871,133,84
654,11.95366601,143.2450871,141,84
654,11.95366601,143.2450871,142,87
654,11.95366601,143.2450871,141,83
654,11.95366601,143.2450871,146,83
654,11.95366601,143.2450871,144,84
654,11.95366601,143.2450871,154,86
584,11.9700973,135.7148453,130,81
584,11.9700973,135.7148453,138,82
584,11.9700973,135.7148453,142,82
584,11.9700973,135.7148453,137,82
584,11.9700973,135.7148453,139,81
584,11.9700973,135.7148453,139,81
584,11.9700973,135.7148453,130,82
584,11.9700973,135.7148453,145,82
584,11.9700973,135.7148453,148,84
747,11.97043289,145.3297521,138,84
747,11.97043289,145.3297521,136,83
747,11.97043289,145.3297521,148,82
747,11.97043289,145.3297521,128,85
747,11.97043289,145.3297521,148,84
747,11.97043289,145.3297521,157,87
81,11.97062326,146.0604651,155,84
489,11.97196036,146.5325325,145,82
489,11.97196036,146.5325325,148,84
683,11.9734306,142.2087576,147,83
683,11.9734306,142.2087576,141,83
683,11.9734306,142.2087576,135,84
683,11.9734306,142.2087576,138,82
683,11.9734306,142.2087576,140,84
683,11.9734306,142.2087576,145,83
683,11.9734306,142.2087576,153,84
255,11.98050231,165.6633958,167,84
255,11.98050231,165.6633958,168,84
255,11.98050231,165.6633958,167,84
255,11.98050231,165.6633958,166,86
255,11.98050231,165.6633958,178,83
255,11.98050231,165.6633958,167,84
255,11.98050231,165.6633958,144,91
255,11.98050231,165.6633958,170,90
87,11.98197697,150.8888154,148,81
538,11.98583588,153.9642737,151,82
538,11.98583588,153.9642737,143,82
538,11.98583588,153.9642737,163,82
600,11.98896098,154.9724016,169,83
600,11.98896098,154.9724016,158,82
600,11.98896098,154.9724016,155,82
556,11.99152638,142.2152847,153,87
556,11.99152638,142.2152847,175,83
556,11.99152638,142.2152847,174,82
556,11.99152638,142.2152847,152,83
556,11.99152638,142.2152847,134,83
556,11.99152638,142.2152847,139,83
556,11.99152638,142.2152847,152,83
556,11.99152638,142.2152847,127,83
556,11.99152638,142.2152847,133,85
642,11.999831,150.8884688,142,82
105,12.00021094,161.3524664,165,82
105,12.00021094,161.3524664,159,81
105,12.00021094,161.3524664,161,81
531,12.00121892,141.9485522,126,82
317,12.00831255,135.8016194,152,82
317,12.00831255,135.8016194,132,85
317,12.00831255,135.8016194,138,83
317,12.00831255,135.8016194,138,86
317,12.00831255,135.8016194,144,84
445,12.01349353,136.8441128,163,81
445,12.01349353,136.8441128,136,81
445,12.01349353,136.8441128,137,82
445,12.01349353,136.8441128,127,84
445,12.01349353,136.8441128,122,81
445,12.01349353,136.8441128,131,83
445,12.01349353,136.8441128,126,83
445,12.01349353,136.8441128,143,80
812,12.01709112,138.2446853,136,83
812,12.01709112,138.2446853,155,86
812,12.01709112,138.2446853,132,83
812,12.01709112,138.2446853,161,84
797,12.02068675,147.2979777,166,85
797,12.02068675,147.2979777,163,83
797,12.02068675,147.2979777,174,88
797,12.02068675,147.2979777,144,84
797,12.02068675,147.2979777,144,81
797,12.02068675,147.2979777,137,83
376,12.0217684,129.845187,160,83
376,12.0217684,129.845187,130,83
376,12.0217684,129.845187,135,83
376,12.0217684,129.845187,132,84
376,12.0217684,129.845187,120,84
376,12.0217684,129.845187,118,83
376,12.0217684,129.845187,135,83
653,12.02216288,139.5637229,142,83
653,12.02216288,139.5637229,148,83
11,12.024105,138.4541667,114,83
11,12.024105,138.4541667,143,83
521,12.02496475,140.9851485,169,83
521,12.02496475,140.9851485,173,84
521,12.02496475,140.9851485,138,85
731,12.03456661,148.5152542,151,88
601,12.03512281,151.5185766,151,83
601,12.03512281,151.5185766,145,81
601,12.03512281,151.5185766,149,83
601,12.03512281,151.5185766,150,83
601,12.03512281,151.5185766,145,83
601,12.03512281,151.5185766,151,83
601,12.03512281,151.5185766,151,83
601,12.03512281,151.5185766,139,81
601,12.03512281,151.5185766,140,82
601,12.03512281,151.5185766,159,87
601,12.03512281,151.5185766,147,84
601,12.03512281,151.5185766,159,85
601,12.03512281,151.5185766,155,83
601,12.03512281,151.5185766,156,83
601,12.03512281,151.5185766,161,83
601,12.03512281,151.5185766,165,84
695,12.03821431,146.3031693,151,81
695,12.03821431,146.3031693,143,85
695,12.03821431,146.3031693,139,83
695,12.03821431,146.3031693,149,83
695,12.03821431,146.3031693,152,84
297,12.03950819,148.6532731,165,83
297,12.03950819,148.6532731,165,83
297,12.03950819,148.6532731,148,83
297,12.03950819,148.6532731,150,83
14,12.03967713,133.5092177,70,0
14,12.03967713,133.5092177,113,0
14,12.03967713,133.5092177,132,82
14,12.03967713,133.5092177,84,61
14,12.03967713,133.5092177,136,84
14,12.03967713,133.5092177,140,81
14,12.03967713,133.5092177,138,82
560,12.04383926,148.804205,145,83
560,12.04383926,148.804205,142,82
560,12.04383926,148.804205,142,81
560,12.04383926,148.804205,147,82
560,12.04383926,148.804205,156,83
560,12.04383926,148.804205,143,80
560,12.04383926,148.804205,161,82
560,12.04383926,148.804205,150,84
560,12.04383926,148.804205,158,83
560,12.04383926,148.804205,143,84
560,12.04383926,148.804205,149,84
560,12.04383926,148.804205,152,84
560,12.04383926,148.804205,161,83
527,12.04734128,161.3211009,168,84
527,12.04734128,161.3211009,147,83
237,12.05199956,138.6553641,165,82
237,12.05199956,138.6553641,154,82
237,12.05199956,138.6553641,144,0
237,12.05199956,138.6553641,129,85
