event_id,total_running_time,heart_rate_stop,avg_hr,avg_speed,avg_temp
600,1220,158,154.9724016,11.98896098,16
737,1220,157,153.8271908,11.9531027,-1
216,1222,169,165.2325777,14.91045945,10
248,1222,137,145.9598863,13.12178698,1
322,1222,141,144.7227969,12.52358974,27
397,1222,152,149.9138269,14.69701058,22
678,1222,132,139.8629168,11.78029613,16
586,1223,126,136.4125619,11.65649789,12
648,1223,120,124.3860252,10.98772784,22
671,1224,141,132.0570583,11.17135841,22
17,1225,130,135.2583047,10.10541781,17
237,1225,141,138.6553641,12.05199956,2
95,1230,168,157.7890625,12.71941108,3
306,1230,172,154.1877627,15.75150935,18
304,1231,168,165.3728949,15.38680417,10
196,1232,177,170.1917695,13.62862829,0
486,1232,129,145.8768376,12.18002195,14
219,1233,160,154.497555,13.23984279,0
203,1234,159,159.1853699,14.60824272,1
320,1234,175,154.1055156,15.44344536,15
696,1234,139,147.1171623,12.32862888,10
318,1235,125,146.0843069,12.86701838,17
701,1235,142,139.4565842,11.64809701,15
70,1236,151,154.745886,13.25632251,-1
449,1236,155,147.0018645,12.62140087,15
688,1236,153,148.2147947,11.53261943,17
315,1237,178,173.6533828,16.64080816,24
387,1237,134,136.7578046,12.10413353,29
185,1238,174,164.4760746,14.23734068,9
359,1238,150,144.0622407,12.13536281,28
713,1240,130,138.3207237,11.31661761,8
55,1241,165,159.77159,14.47314479,17
565,1241,144,143.8994073,12.31715324,16
155,1242,161,158.3825257,14.49656564,24
260,1242,166,152.1223502,12.73178309,3
581,1242,149,141.8521303,12.46778256,9
583,1242,125,150.2539219,12.86167968,23
182,1244,176,165.8900826,14.88449752,14
606,1244,123,134.6039861,11.17817192,18
180,1247,153,157.0405503,13.05411875,10
226,1247,167,158.4130627,14.21131176,-8
343,1247,132,136.7149497,11.7593512,15
733,1247,152,152.9987088,12.40384764,8
23,1248,160,153.0618893,14.41774788,14
820,1248,132,142.6821809,11.93404661,12
304,1249,166,165.3728949,15.38680417,10
396,1249,169,142.1334702,14.70209877,25
639,1250,130,141.5268435,11.34375738,25
141,1251,168,160.4556213,14.40799349,22
178,1251,157,158.8602251,14.00897399,17
461,1251,130,141.7818182,11.67475304,1
561,1251,135,148.3965368,12.80891065,6
84,1252,146,154.0247295,13.88771499,0
191,1252,149,152.7274011,12.6548161,2
613,1253,137,140.6692876,11.38949786,19
653,1253,142,139.5637229,12.02216288,23
512,1256,159,156.1885914,13.47361048,12
243,1258,165,151.7248996,13.3635759,-6
821,1258,140,138.7921609,11.80433966,14
45,1259,164,153.4091125,12.49329853,5
680,1260,148,141.4230977,12.32863616,21
607,1263,128,138.6397466,11.31168527,21
21,1264,141,134.9046653,12.52254888,24
270,1264,174,167.7809446,14.48968734,
266,1265,170,155.1522601,14.23370626,6
156,1267,168,151.4870993,14.28048646,24
210,1267,152,146.3213744,12.49045403,3
96,1268,153,163.5007496,13.8260468,8
246,1268,166,158.7899878,14.08207326,0
684,1269,92,139.8482232,12.21068708,18
29,1270,124,152.5630281,12.54418169,8
555,1270,137,144.8224058,12.46288405,10
566,1271,143,147.3796664,12.86458501,16
424,1272,126,133.2035637,11.91873469,22
57,1273,128,143.8517499,12.73277814,0
28,1275,159,152.5938117,14.02277972,12
772,1275,167,159.2233989,12.89047388,0
609,1276,135,140.9433962,11.07445489,26
723,1276,142,145.0860821,11.64771456,21
605,1278,139,142.2888889,12.20021799,16
620,1280,175,163.6454821,13.72806381,32
102,1284,168,157.531537,14.04196424,3
209,1286,154,154.1025595,12.07064157,0
282,1287,156,146.4289793,13.58297239,14
589,1287,137,140.4366293,11.20080284,23
448,1289,119,131.3169919,11.41928567,8
718,1290,162,159.2452147,12.76084159,9
287,1291,148,142.0402145,13.38914316,12
310,1291,128,131.5135422,11.3657009,21
245,1292,165,167.9338061,14.04126525,-3
255,1292,167,165.6633958,11.98050231,0
283,1293,167,156.2475655,15.77736404,4
672,1293,132,142.270775,11.58851653,22
692,1293,129,129.5729043,11.351641,25
757,1293,143,143.7619048,11.47516384,2
145,1294,168,149.2709114,14.4985903,20
172,1294,169,155.8322034,13.4239973,16
449,1294,139,147.0018645,12.62140087,15
763,1294,140,141.7130435,11.87127384,1
122,1295,169,164.7571885,13.2009634,34
787,1295,173,155.0846012,13.34102241,10
601,1296,149,151.5185766,12.03512281,24
190,1298,180,165.1070597,14.18910535,0
332,1298,154,150.7260222,13.34014941,18
484,1298,130,135.808958,11.43509726,5
444,1299,123,127.3329601,11.52190075,16
706,1299,132,138.0301825,11.37442695,13
776,1299,116,135.3754181,9.687229766,0
381,1301,131,133.1346633,11.5817968,30
835,1301,152,154.8328321,12.8137994,20
619,1302,136,139.8797771,10.99316375,25
138,1303,175,156.9331976,15.20062974,23
779,1306,170,134.8043947,10.76938526,-4
147,1307,176,168.9962121,14.63450568,30
57,1308,136,143.8517499,12.73277814,0
292,1308,151,145.2756233,13.42369343,24
306,1308,170,154.1877627,15.75150935,18
504,1308,134,137.494998,11.55778199,0
669,1308,170,154.3420411,14.12445141,28
45,1309,160,153.4091125,12.49329853,5
156,1310,158,151.4870993,14.28048646,24
560,1310,147,148.804205,12.04383926,17
396,1311,167,142.1334702,14.70209877,25
407,1312,170,156.4071856,15.57675449,17
576,1316,150,147.4588071,11.56513179,14
1,1318,156,145.8283465,13.56301134,
381,1318,132,133.1346633,11.5817968,30
594,1319,159,150.4772932,11.49328746,19
278,1320,138,141.5782774,12.85951008,5
326,1320,158,152.5339151,12.86466709,19
637,1320,151,140.8169811,11.06175849,34
165,1321,163,147.4274648,13.69418213,19
350,1321,133,134.3880699,12.08442408,25
384,1321,146,141.9528411,13.3879213,26
597,1321,146,147.3165171,12.2914424,25
6,1322,165,144.8876781,14.83615977,18
708,1324,136,138.7173469,11.70572557,6
175,1325,160,148.86,13.49623862,17
636,1327,121,137.8762353,11.6657568,21
628,1329,136,134.6153846,10.99814806,24
506,1330,132,147.2384519,11.76096629,2
579,1330,153,152.9274599,13.58003819,15
595,1330,143,148.6330325,12.38963134,15
130,1331,168,162.3972795,13.86289081,26
448,1331,124,131.3169919,11.41928567,8
307,1332,122,143.5063902,12.4572761,24
682,1332,150,144.9135063,11.54548503,18
456,1333,133,145.5489596,11.80942215,8
168,1334,155,151.2732278,13.54063317,25
412,1335,146,144.6958002,13.07706943,28
571,1335,144,147.063004,11.83610958,16
341,1336,155,150.940133,13.51946608,15
350,1337,138,134.3880699,12.08442408,25
396,1337,140,142.1334702,14.70209877,25
96,1338,160,163.5007496,13.8260468,8
356,1338,137,149.4066038,14.5269583,24
256,1339,129,140.150771,12.70206,-4
465,1340,120,132.7483547,11.49108041,3
6,1342,129,144.8876781,14.83615977,18
110,1343,160,156.9107143,14.20249176,16
296,1347,153,151.6664204,13.10634239,14
662,1347,125,127.1428073,10.84690157,25
292,1348,143,145.2756233,13.42369343,24
556,1348,127,142.2152847,11.99152638,5
51,1349,139,149.4088617,12.88471643,14
131,1349,157,153.9189679,13.15786673,27
563,1349,150,152.8030903,13.5358046,8
640,1349,139,146.7283455,12.12308369,27
719,1349,139,155.1047516,12.92465054,11
675,1350,141,143.3512807,11.38810601,29
807,1350,138,144.3365931,12.68920505,3
19,1352,122,147.1717105,11.82261848,14
150,1352,151,145.2134213,12.81181611,28
248,1352,117,145.9598863,13.12178698,1
257,1352,150,147.5862228,12.0639828,-1
312,1353,142,136.8146311,11.85785319,27
585,1353,134,138.4226295,11.67174989,15
92,1355,156,155.2954823,12.98193407,1
99,1355,152,156.295082,13.13780462,2
414,1355,134,137.0905365,12.99864268,21
559,1356,147,151.0621741,12.40170968,12
578,1356,139,146.1303754,11.7712854,7
341,1357,149,150.940133,13.51946608,15
406,1357,154,151.2854197,13.47094744,26
141,1360,170,160.4556213,14.40799349,22
591,1360,137,133.0942207,10.80352056,26
281,1361,123,126.4245283,10.94288724,11
303,1361,156,149.6460797,12.66235112,10
155,1362,163,158.3825257,14.49656564,24
298,1362,154,147.4982771,13.43258746,8
276,1364,144,144.846901,12.84752081,9
453,1366,133,135.5776993,12.19491558,9
603,1366,129,134.8995357,11.0924358,21
231,1368,160,152.8774617,13.56997287,-12
111,1371,162,164.2467153,13.16230161,7
236,1371,159,151.2514286,13.91136136,3
655,1374,139,137.9701428,11.2655031,25
719,1375,152,155.1047516,12.92465054,11
480,1376,117,147.7496439,11.60891923,8
256,1377,134,140.150771,12.70206,-4
287,1377,150,142.0402145,13.38914316,12
376,1377,130,129.845187,12.0217684,21
683,1378,135,142.2087576,11.9734306,18
686,1378,141,143.1550305,12.26827182,15
413,1379,172,158.6134715,15.45156933,29
585,1379,128,138.4226295,11.67174989,15
825,1379,135,151.7671233,11.18817722,13
180,1380,160,157.0405503,13.05411875,10
585,1380,122,138.4226295,11.67174989,15
127,1381,175,160.5408163,14.31782449,20
135,1381,173,155.7290363,15.85348536,24
275,1381,145,140.5686783,11.93234551,5
163,1382,159,161.2394708,14.59632149,21
144,1383,173,154.9451567,13.99220513,24
306,1383,172,154.1877627,15.75150935,18
461,1383,129,141.7818182,11.67475304,1
502,1383,147,146.8860927,12.50144424,-1
290,1384,146,154.6904594,11.93482177,9
409,1384,136,137.4721323,12.41955081,19
248,1387,138,145.9598863,13.12178698,1
395,1388,143,139.4363434,12.67752791,22
311,1389,162,153.5604808,14.03154013,10
256,1390,129,140.150771,12.70206,-4
710,1390,136,139.8891844,11.91775053,11
622,1391,157,155.4139665,11.09991419,28
364,1392,148,140.9175695,14.18609612,21
282,1394,151,146.4289793,13.58297239,14
640,1395,135,146.7283455,12.12308369,27
743,1395,152,154.1082949,12.4796703,2
584,1396,130,135.7148453,11.9700973,19
689,1396,138,144.0797571,11.52142543,19
320,1397,174,154.1055156,15.44344536,15
381,1397,122,133.1346633,11.5817968,30
356,1398,108,149.4066038,14.5269583,24
66,1399,160,151.6160584,13.02983737,1
572,1399,150,139.7391823,11.65189091,10
509,1400,170,159.5567686,12.79447331,2
161,1401,174,164.6705927,12.94125435,30
237,1401,145,138.6553641,12.05199956,2
285,1401,143,139.1203501,12.60415667,10
583,1401,148,150.2539219,12.86167968,23
455,1402,142,149.2405154,12.97530064,-2
444,1403,121,127.3329601,11.52190075,16
497,1405,153,162.7599289,14.98121181,1
790,1405,135,144.8881154,12.26387529,0
430,1406,136,133.4275643,12.15925569,13
669,1406,169,154.3420411,14.12445141,28
328,1407,164,155.2241379,14.00807055,15
389,1407,139,141.4928297,12.06581364,23
585,1407,114,138.4226295,11.67174989,15
144,1408,170,154.9451567,13.99220513,24
7,1409,152,144.5255319,13.4471183,17
89,1409,141,154.0408822,12.72914879,7
624,1409,145,137.5638186,11.45548291,26
264,1410,166,159.351341,16.0655131,5
292,1411,154,145.2756233,13.42369343,24
95,1412,165,157.7890625,12.71941108,3
745,1412,136,142.3355177,11.30020813,5
115,1413,155,155.465225,12.2393317,25
741,1413,155,149.398017,12.41116294,5
290,1415,158,154.6904594,11.93482177,9
675,1416,135,143.3512807,11.38810601,29
243,1417,155,151.7248996,13.3635759,-6
364,1417,137,140.9175695,14.18609612,21
443,1417,125,133.1828645,11.33681893,11
828,1418,146,146.9105004,12.57369894,13
165,1420,165,147.4274648,13.69418213,19
339,1420,143,139.6171783,12.95794179,15
707,1420,127,137.8327039,11.3032142,12
800,1422,151,153.1344095,12.84634902,16
248,1423,126,145.9598863,13.12178698,1
570,1423,139,136.3950348,11.05964758,15
817,1423,130,136.4993987,11.22162862,7
191,1424,158,152.7274011,12.6548161,2
554,1424,131,134.6983169,11.59079733,11
168,1425,153,151.2732278,13.54063317,25
282,1425,146,146.4289793,13.58297239,14
776,1425,115,135.3754181,9.687229766,0
119,1428,171,162.357193,13.63178779,16
566,1428,154,147.3796664,12.86458501,16
716,1428,156,152.4681596,12.10371645,8
402,1429,147,150.1008111,14.19662086,21
609,1429,130,140.9433962,11.07445489,26
396,1430,166,142.1334702,14.70209877,25
697,1430,147,147.764148,12.20242137,16
561,1431,143,148.3965368,12.80891065,6
35,1433,133,141.7006481,12.15138275,6
490,1433,151,151.4542564,12.62012109,8
298,1434,155,147.4982771,13.43258746,8
255,1435,166,165.6633958,11.98050231,0
606,1435,127,134.6039861,11.17817192,18
350,1436,139,134.3880699,12.08442408,25
424,1436,133,133.2035637,11.91873469,22
254,1437,165,159.852289,12.26502353,-8
291,1437,163,165.6520651,13.22159099,22
243,1438,157,151.7248996,13.3635759,-6
171,1440,148,141.1032468,12.69442753,20
755,1441,137,143.8334201,12.32377449,2
91,1442,156,159.5377558,12.40552632,-1
381,1442,131,133.1346633,11.5817968,30
231,1443,136,152.8774617,13.56997287,-12
193,1445,159,161.2054846,12.37472425,2
291,1445,159,165.6520651,13.22159099,22
339,1445,117,139.6171783,12.95794179,15
359,1447,143,144.0622407,12.13536281,28
792,1447,127,144.8352043,11.78911978,20
506,1448,135,147.2384519,11.76096629,2
310,1449,131,131.5135422,11.3657009,21
322,1449,99,144.7227969,12.52358974,27
803,1450,132,135.4876777,10.88275905,11
175,1451,166,148.86,13.49623862,17
807,1452,118,144.3365931,12.68920505,3
292,1454,145,145.2756233,13.42369343,24
45,1455,151,153.4091125,12.49329853,5
71,1455,167,158.3722067,12.47578994,-8
168,1455,148,151.2732278,13.54063317,25
593,1456,140,139.5662898,11.85406865,19
750,1457,135,146.7084779,11.38021398,12
438,1458,131,142.9070175,14.10274412,16
298,1460,145,147.4982771,13.43258746,8
831,1461,142,143.3188406,11.41569012,18
306,1462,167,154.1877627,15.75150935,18
572,1462,142,139.7391823,11.65189091,10
281,1465,136,126.4245283,10.94288724,11
321,1465,127,137.5649251,12.05732392,17
431,1465,115,129.8381743,10.48406426,16
578,1466,154,146.1303754,11.7712854,7
129,1467,164,156.5294118,12.28740477,34
359,1467,122,144.0622407,12.13536281,28
392,1467,147,152.5569704,12.60016104,25
702,1467,140,139.7406699,10.98452428,25
148,1468,165,149.2040956,13.4606015,24
159,1469,150,148.991606,12.91908798,20
237,1469,154,138.6553641,12.05199956,2
307,1469,143,143.5063902,12.4572761,24
310,1469,131,131.5135422,11.3657009,21
596,1469,163,147.7573681,11.60783605,35
407,1470,171,156.4071856,15.57675449,17
148,1473,148,149.2040956,13.4606015,24
691,1473,146,154.3849733,13.05931359,21
123,1475,138,143.6781726,12.0574571,22
671,1475,133,132.0570583,11.17135841,22
296,1476,137,151.6664204,13.10634239,14
449,1479,165,147.0018645,12.62140087,15
567,1479,132,140.1416838,12.12138577,5
651,1479,149,146.0484689,11.14136702,31
373,1480,136,132.5454545,12.06299561,28
337,1481,154,148.3453423,12.99541862,22
778,1482,157,161.2481457,13.1992143,-9
803,1482,128,135.4876777,10.88275905,11
359,1483,147,144.0622407,12.13536281,28
575,1483,150,154.5339196,11.58307688,8
511,1484,91,148.0454387,12.68964676,5
706,1489,132,138.0301825,11.37442695,13
347,1491,77,149.8834356,13.43652831,25
444,1492,124,127.3329601,11.52190075,16
287,1493,152,142.0402145,13.38914316,12
287,1494,142,142.0402145,13.38914316,12
224,1496,160,162.8968354,12.3825441,-3
272,1497,138,141.2669718,12.93716407,14
484,1497,135,135.808958,11.43509726,5
712,1497,136,141.8499096,11.43291377,7
664,1499,141,139.7860418,11.2361135,28
243,1500,150,151.7248996,13.3635759,-6
648,1500,131,124.3860252,10.98772784,22
107,1501,174,163.4945726,12.97775593,9
437,1501,118,122.7234957,10.68763958,11
720,1501,165,163.2158365,12.42664138,13
557,1504,123,133.4164692,11.77501777,9
577,1504,149,148.7532051,12.548362,9
156,1505,145,151.4870993,14.28048646,24
310,1506,104,131.5135422,11.3657009,21
655,1506,142,137.9701428,11.2655031,25
171,1507,154,141.1032468,12.69442753,20
252,1507,140,142.3891695,12.61661597,-4
797,1507,174,147.2979777,12.02068675,5
341,1508,132,150.940133,13.51946608,15
394,1508,140,131.0369108,12.39664191,25
586,1508,135,136.4125619,11.65649789,12
682,1508,147,144.9135063,11.54548503,18
748,1509,139,150.2074468,12.52447755,6
825,1509,141,151.7671233,11.18817722,13
87,1510,148,150.8888154,11.98197697,10
597,1510,144,147.3165171,12.2914424,25
620,1510,163,163.6454821,13.72806381,32
310,1511,142,131.5135422,11.3657009,21
680,1511,138,141.4230977,12.32863616,21
829,1511,136,138.7577065,11.68778841,10
574,1512,128,136.1698915,11.47560906,17
208,1513,158,156.0059484,13.01731447,0
256,1515,136,140.150771,12.70206,-4
712,1516,103,141.8499096,11.43291377,7
112,1517,161,155.995481,12.89270859,13
480,1518,141,147.7496439,11.60891923,8
809,1518,147,149.6405615,13.34909922,17
233,1520,161,151.3371721,13.25074834,3
236,1520,151,151.2514286,13.91136136,3
242,1520,151,155.4660422,11.70505222,7
412,1520,129,144.6958002,13.07706943,28
819,1521,155,159.3449409,11.83145677,4
831,1521,122,143.3188406,11.41569012,18
243,1522,160,151.7248996,13.3635759,-6
219,1523,160,154.497555,13.23984279,0
558,1524,142,142.004771,11.40661546,6
579,1524,156,152.9274599,13.58003819,15
249,1525,147,147.6396166,12.12632741,-1
597,1526,136,147.3165171,12.2914424,25
601,1526,150,151.5185766,12.03512281,24
135,1527,124,155.7290363,15.85348536,24
684,1528,134,139.8482232,12.21068708,18
28,1529,144,152.5938117,14.02277972,12
290,1530,134,154.6904594,11.93482177,9
45,1531,153,153.4091125,12.49329853,5
620,1532,168,163.6454821,13.72806381,32
116,1534,155,157.2700587,13.2847773,15
499,1534,153,144.4975978,12.4185558,-2
688,1534,144,148.2147947,11.53261943,17
60,1535,149,148.1702606,13.32267493,3
139,1535,149,144.840143,11.86575628,26
177,1535,140,159.6361474,13.77307776,12
585,1535,133,138.4226295,11.67174989,15
788,1535,150,154.0656852,13.69744417,5
561,1536,137,148.3965368,12.80891065,6
562,1536,143,146.4650073,12.95960657,4
306,1537,170,154.1877627,15.75150935,18
616,1537,133,135.8327957,11.24920258,20
605,1538,139,142.2888889,12.20021799,16
573,1539,151,152.611755,12.40211712,26
223,1540,133,149.686976,12.9575128,0
568,1541,132,136.1166961,11.33732169,11
581,1543,144,141.8521303,12.46778256,9
90,1544,169,151.6328125,11.6968875,2
511,1544,139,148.0454387,12.68964676,5
355,1545,142,135.5260516,12.38773078,26
112,1546,161,155.995481,12.89270859,13
394,1547,133,131.0369108,12.39664191,25
171,1548,152,141.1032468,12.69442753,20
610,1548,144,144.8961749,11.49045653,25
211,1549,147,152.9886493,13.09466901,0
438,1550,167,142.9070175,14.10274412,16
670,1550,150,146.1532928,13.29324604,25
84,1551,155,154.0247295,13.88771499,0
421,1552,138,130.8985788,11.14819767,22
613,1552,126,140.6692876,11.38949786,19
753,1553,148,141.4077817,11.09317262,-1
5,1555,161,158.4160679,13.0988873,
320,1556,173,154.1055156,15.44344536,15
733,1558,160,152.9987088,12.40384764,8
89,1561,134,154.0408822,12.72914879,7
217,1561,152,152.3493906,13.59846407,-4
211,1562,146,152.9886493,13.09466901,0
256,1562,130,140.150771,12.70206,-4
722,1562,151,143.6810176,12.6176407,21
249,1564,156,147.6396166,12.12632741,-1
669,1566,171,154.3420411,14.12445141,28
277,1567,148,144.3463801,13.32328427,14
699,1569,160,149.2358739,11.28956561,14
6,1572,173,144.8876781,14.83615977,18
572,1572,117,139.7391823,11.65189091,10
683,1572,138,142.2087576,11.9734306,18
443,1574,131,133.1828645,11.33681893,11
166,1575,155,150.4239421,13.23684865,20
167,1575,162,158.0290598,13.51426506,26
251,1576,175,159.9406667,11.41667121,-5
809,1576,102,149.6405615,13.34909922,17
77,1577,141,150.9856074,12.59838964,-1
134,1578,156,152.8026735,12.44712914,32
349,1578,144,137.3125972,12.77072926,19
224,1581,177,162.8968354,12.3825441,-3
364,1581,99,140.9175695,14.18609612,21
484,1583,131,135.808958,11.43509726,5
789,1584,156,155.7987382,12.25068871,12
588,1586,142,143.8118514,12.50280721,16
705,1586,148,144.3242718,12.55562097,24
438,1588,172,142.9070175,14.10274412,16
502,1588,147,146.8860927,12.50144424,-1
350,1591,136,134.3880699,12.08442408,25
572,1591,142,139.7391823,11.65189091,10
757,1591,136,143.7619048,11.47516384,2
27,1594,152,142.3197851,12.18187442,21
135,1594,152,155.7290363,15.85348536,24
356,1594,110,149.4066038,14.5269583,24
453,1594,130,135.5776993,12.19491558,9
295,1597,123,132.4790005,10.0733566,11
575,1597,163,154.5339196,11.58307688,8
329,1600,145,138.1370034,12.60700519,14
45,1601,159,153.4091125,12.49329853,5
302,1602,145,146.9779769,12.84908264,10
695,1603,139,146.3031693,12.03821431,12
377,1604,132,136.8225299,11.53318565,24
506,1604,165,147.2384519,11.76096629,2
224,1606,158,162.8968354,12.3825441,-3
306,1606,175,154.1877627,15.75150935,18
825,1606,150,151.7671233,11.18817722,13
223,1608,146,149.686976,12.9575128,0
381,1610,126,133.1346633,11.5817968,30
637,1610,159,140.8169811,11.06175849,34
779,1610,142,134.8043947,10.76938526,-4
43,1611,150,154.2322893,12.37423998,4
229,1612,144,154.4663986,13.24942056,-6
592,1612,134,138.4963156,11.19528687,25
242,1613,155,155.4660422,11.70505222,7
671,1614,130,132.0570583,11.17135841,22
264,1616,166,159.351341,16.0655131,5
407,1616,175,156.4071856,15.57675449,17
560,1617,156,148.804205,12.04383926,17
623,1617,150,139.0111871,11.44366613,30
588,1618,120,143.8118514,12.50280721,16
791,1619,136,142.149707,11.46202888,10
802,1619,134,139.5852824,11.33882533,5
145,1620,150,149.2709114,14.4985903,20
594,1620,157,150.4772932,11.49328746,19
138,1621,173,156.9331976,15.20062974,23
244,1621,152,150.1240135,13.03189448,0
776,1621,110,135.3754181,9.687229766,0
777,1622,162,147.4284826,12.12130647,-13
776,1623,107,135.3754181,9.687229766,0
329,1624,131,138.1370034,12.60700519,14
438,1624,169,142.9070175,14.10274412,16
583,1625,152,150.2539219,12.86167968,23
749,1625,147,144.087469,11.00955931,3
513,1627,147,149.0662177,13.03614686,4
533,1627,132,158.5878824,13.82946587,3
736,1627,171,160.1608911,12.82462408,0
197,1629,162,160.8180272,12.95919866,0
320,1630,177,154.1055156,15.44344536,15
713,1630,135,138.3207237,11.31661761,8
13,1631,73,143.8639944,12.11354875,17
236,1631,156,151.2514286,13.91136136,3
257,1631,147,147.5862228,12.0639828,-1
204,1633,157,162.9767313,12.70579812,11
312,1633,148,136.8146311,11.85785319,27
533,1633,141,158.5878824,13.82946587,3
713,1633,142,138.3207237,11.31661761,8
159,1634,149,148.991606,12.91908798,20
582,1635,142,141.53125,11.93411586,14
429,1636,146,141.8463995,13.40825331,15
757,1636,170,143.7619048,11.47516384,2
657,1638,141,148.8694648,11.7695663,30
784,1639,158,149.6263323,12.60163411,8
243,1642,156,151.7248996,13.3635759,-6
283,1642,166,156.2475655,15.77736404,4
2,1643,166,155.442131,13.04024715,
799,1644,147,157.3251983,10.80830954,11
30,1647,141,148.2611895,12.5410867,5
378,1647,125,132.073571,12.36014669,21
325,1648,150,145.1473936,11.72351957,21
624,1648,144,137.5638186,11.45548291,26
478,1649,118,134.6162162,11.13113201,1
484,1649,123,135.808958,11.43509726,5
569,1651,134,133.8945445,11.25614471,8
631,1651,150,145.8332621,12.42157846,25
309,1652,166,148.4405927,13.29796531,17
379,1652,117,112.8872215,10.26521746,24
355,1655,146,135.5260516,12.38773078,26
669,1656,170,154.3420411,14.12445141,28
200,1658,163,159.723779,13.1166,5
229,1659,154,154.4663986,13.24942056,-6
6,1661,157,144.8876781,14.83615977,18
438,1662,164,142.9070175,14.10274412,16
441,1664,145,138.5281583,12.63057863,11
8,1667,158,152.7655875,14.02158129,20
381,1668,124,133.1346633,11.5817968,30
617,1669,142,148.2345854,11.00028567,30
712,1669,143,141.8499096,11.43291377,7
608,1670,123,133.2935022,10.9897652,21
714,1671,145,152.0839895,12.9531225,3
92,1673,157,155.2954823,12.98193407,1
325,1675,159,145.1473936,11.72351957,21
609,1675,130,140.9433962,11.07445489,26
258,1676,157,142.3249391,12.95713501,0
265,1676,151,149.8431973,14.19612598,4
215,1678,145,151.8104396,12.71019956,4
810,1678,177,156.884677,13.65389664,26
219,1679,162,154.497555,13.23984279,0
366,1680,153,151.6804295,13.28709472,33
414,1680,131,137.0905365,12.99864268,21
535,1680,121,140.9521853,10.95394701,3
614,1680,132,136.1401548,11.66404127,21
823,1680,137,138.5452236,12.08530976,21
177,1682,148,159.6361474,13.77307776,12
568,1683,131,136.1166961,11.33732169,11
186,1684,163,159.4518037,15.15766497,11
16,1686,134,143.0171329,12.58336786,23
236,1686,160,151.2514286,13.91136136,3
446,1686,134,134.9049787,12.17770945,8
452,1686,138,141.8966725,12.71025961,12
554,1686,138,134.6983169,11.59079733,11
586,1686,134,136.4125619,11.65649789,12
587,1686,145,147.4953429,12.59395687,17
663,1686,162,157.7307745,12.37343112,29
754,1689,156,149.1051931,12.64456618,1
390,1691,151,145.4269289,13.96439891,22
284,1692,140,141.7720384,12.86020217,8
672,1694,137,142.270775,11.58851653,22
751,1694,146,155.6283186,13.30936354,0
502,1695,162,146.8860927,12.50144424,-1
620,1695,171,163.6454821,13.72806381,32
776,1695,123,135.3754181,9.687229766,0
391,1696,172,151.6929873,13.66343523,28
586,1696,133,136.4125619,11.65649789,12
431,1697,116,129.8381743,10.48406426,16
438,1698,166,142.9070175,14.10274412,16
497,1699,172,162.7599289,14.98121181,1
239,1701,161,143.7649805,13.2274198,
253,1701,156,155.6612815,12.38155031,-4
753,1702,146,141.4077817,11.09317262,-1
262,1703,147,145.6017108,13.03849751,9
702,1703,116,139.7406699,10.98452428,25
45,1704,155,153.4091125,12.49329853,5
569,1704,132,133.8945445,11.25614471,8
817,1704,111,136.4993987,11.22162862,7
242,1705,161,155.4660422,11.70505222,7
67,1707,154,155.0169122,12.71484255,4
762,1707,147,145.96875,11.34937454,2
187,1709,168,162.845843,13.63758256,13
413,1709,175,158.6134715,15.45156933,29
567,1709,142,140.1416838,12.12138577,5
277,1710,142,144.3463801,13.32328427,14
241,1711,170,162.3443332,12.76949372,1
648,1711,133,124.3860252,10.98772784,22
817,1711,137,136.4993987,11.22162862,7
604,1712,129,140.9186239,11.25432024,22
110,1713,156,156.9107143,14.20249176,16
720,1713,164,163.2158365,12.42664138,13
156,1714,158,151.4870993,14.28048646,24
300,1717,140,146.0566887,11.78774508,13
353,1719,148,134.2844542,11.32606439,22
753,1720,122,141.4077817,11.09317262,-1
281,1721,133,126.4245283,10.94288724,11
89,1723,137,154.0408822,12.72914879,7
566,1723,150,147.3796664,12.86458501,16
700,1723,145,143.8718549,11.36093856,19
626,1724,158,154.7532391,12.24782259,30
295,1726,139,132.4790005,10.0733566,11
630,1726,161,146.3974215,12.85647982,23
193,1727,163,161.2054846,12.37472425,2
217,1727,137,152.3493906,13.59846407,-4
562,1728,143,146.4650073,12.95960657,4
606,1728,128,134.6039861,11.17817192,18
38,1729,155,156.6927587,13.85663536,10
97,1730,149,156.0500272,12.56464013,4
189,1732,169,156.69383,13.87056112,1
747,1732,138,145.3297521,11.97043289,0
229,1733,152,154.4663986,13.24942056,-6
146,1734,149,143.9933628,12.76258142,25
438,1734,169,142.9070175,14.10274412,16
608,1734,119,133.2935022,10.9897652,21
624,1734,138,137.5638186,11.45548291,26
579,1735,155,152.9274599,13.58003819,15
499,1736,131,144.4975978,12.4185558,-2
430,1738,122,133.4275643,12.15925569,13
492,1738,139,151.0400209,12.85785341,1
85,1739,156,150.8939567,13.23366773,-6
758,1740,141,131.2171166,11.26230121,2
767,1740,154,138.8564488,11.83420813,3
829,1743,130,138.7577065,11.68778841,10
218,1744,170,163.6212858,12.78503533,-5
411,1744,140,126.723487,12.11841755,20
616,1744,124,135.8327957,11.24920258,20
563,1745,150,152.8030903,13.5358046,8
276,1746,146,144.846901,12.84752081,9
369,1746,141,149.1462552,13.21641813,24
790,1746,144,144.8881154,12.26387529,0
214,1749,165,157.4463547,14.27044563,12
